gen,candidate,kind,fitness,homeGoals,awayGoals,goalDiff,shotDiff,boxDiff,attThirdDiff,possDiff,reversals,transPerSec,stationary,ShootRangeNear,ShootRangeFar,ShootScoreNear,ShootScoreFar,ShootPressurePenalty,RoleAttackForward,RoleAttackMidfielder,RoleAttackDefender,PassBaseScore,PassScoreScale,PassPressureBonus,PassFarBonus,CrossBonus,PassBoomerangSeconds,PassFailMemorySeconds,PassFailPenaltyFactor,DribbleBaseScore,DribbleLaneBonus,DribbleFreeSpaceBonus,DribbleEnterMargin,DribbleCommitSeconds,DribbleEnterMaxBallSpeed,ScrambleRadius,ScramblePlayers,ScrambleMinBallSpeed,ScramblePersistSeconds,ContestCommitSeconds,ClearScore,ChaseBaseScore,ChaseDesignationBonus,ChaseNonDesignatedPenalty,ChaseReassignMargin,ScrambleReassignMargin,HoldBaseScore,ActionCommitMargin,PostPassCommitSeconds,CoverOffsetDistance,CoverScore,CoverReassignMargin,PassOfferRunDepth,PassOfferRunWidth,PassOfferReassignMargin,AttackBallPull,AttackMinSpacing,AttackDepthDefender,AttackDepthMidfielder,AttackDepthForward,HomePositionLerp,DeepRunDepth,DefendDepthDefender,DefendDepthMidfielder,DefendDepthForward,DefendBallPull,GKChaseGoalDistance,GKChaseBallDistance,GKLineOffset,GKTrackLerp,GKShotDetectSpeed,GKDiveBurst,GKAdvanceMax,GKCloseDownLerp
112,child2,child,32.7367,9.000,1.000,8.000,50.000,25.000,135.267,-1.969,1719.000,12.593,45.350,900,2549,90.04,120,3.401,1.129,0.9114,0.9337,12.36,0.005032,13.97,5.976,27.02,1.057,11.56,0.2593,78.17,7.715,7.843,3.083,0.2,1682,381.4,5.589,100,3,1.639,38.96,93.95,18.66,12.14,196.9,221.9,72.09,2.206,0.5957,217.7,100,163.8,982.8,704.3,79.38,0.03241,525.4,0.6155,0.783,0.7148,0.4016,0.792,0.117,0.271,0.331,0.06797,501.1,882.3,50.93,0.38,355.8,2.43,297.4,0.3996
112,child3,child,-62.6069,13.000,14.000,-1.000,-52.000,-7.000,-68.167,1.609,2329.000,30.213,53.367,990.9,2800,144,120,3.435,1.057,0.9521,0.9856,11.92,0.005,16.75,5.622,24.87,1.585,10.5,0.2947,80,7.899,7.924,4.035,0.2047,1807,385.9,5.852,117.8,3,1.769,52.93,120,20.47,9.547,276.5,222.2,70.74,2.48,0.6524,170.8,93.45,180,1043,766.2,86.78,0.02942,558.9,0.5404,0.8373,0.6824,0.3192,0.7,0.1417,0.2995,0.3,0.08592,477.8,727.3,46.19,0.5716,415.8,2.4,367.3,0.4737
112,child4,child,15.5236,5.000,0.000,5.000,32.000,4.000,78.567,-2.171,1217.000,6.107,39.817,901.8,2800,100.7,120,3.961,0.9287,0.976,1.12,14.48,0.006337,15.71,6.815,27.19,1.336,14.37,0.2368,66.29,8.758,10.69,3.318,0.2103,1882,410,5.541,108,2.567,2.311,49.88,96.91,20.23,9.734,225.6,208.1,80.94,2.103,0.6886,192.6,99.88,194.3,1085,875.1,75.26,0.03123,542.5,0.5526,0.8257,0.6283,0.2786,0.7,0.1096,0.2808,0.3,0.07569,499.9,669.4,55.17,0.4766,417.9,2.355,282.1,0.3299
112,child5,child,53.1987,22.000,2.000,20.000,74.000,-31.000,-209.100,1.245,2411.000,31.267,68.050,900,2766,107.4,120,2.251,0.8763,0.8673,0.9634,14.89,0.005006,12.68,7.287,28.72,1.267,13.72,0.2725,78.7,5.478,6.718,3.293,0.2,1727,455.5,5.407,102.1,2.791,2.056,51.13,114.1,16.54,7.738,251,263.6,68.22,2.11,0.6808,211.5,82.79,196.5,1257,678.8,81.72,0.03686,600,0.5603,0.8021,0.636,0.3348,0.9123,0.12,0.3044,0.3655,0.06725,579.3,862.5,53.43,0.3699,383.1,2.391,348.8,0.4455
112,child6,child,48.7233,14.000,0.000,14.000,70.000,1.000,7.950,2.033,2229.000,18.253,55.367,900,2800,98.16,104.8,2.728,1.255,1.04,1.263,13.03,0.005566,15.64,5.645,31.6,1.464,10.78,0.2643,80,10.22,10.36,4.107,0.2,2000,396.6,4.954,100,3,1.769,53.93,92.37,21.15,9.534,225.4,232,80.39,2.021,0.6994,182.6,80.02,160.1,948.8,714.2,77.53,0.04041,556.6,0.5947,0.8937,0.6821,0.3532,0.8381,0.1468,0.2585,0.3351,0.08224,494.3,791.5,70,0.5194,389.5,2.415,304.7,0.4554
112,child7,child,138.5062,27.000,0.000,27.000,193.000,9.000,100.117,-0.834,3442.000,24.240,55.350,900,2800,116.8,117.4,2.575,1.03,0.9681,1.048,10.65,0.006384,17.39,6.187,35.02,1.444,13.45,0.3561,80,7.606,10.25,4.809,0.2657,2000,441,4.937,108.6,2.586,2.163,47.85,116.5,16.83,8.537,207.9,285.6,81.63,2.128,0.5886,190.8,81.41,170.6,1318,687.7,68.47,0.03529,600,0.5192,0.957,0.6881,0.4042,0.7157,0.113,0.2814,0.3,0.09524,498.7,900.1,52.88,0.5267,405,2.181,307.9,0.5102
112,child8,child,109.8176,31.000,1.000,30.000,108.000,8.000,108.833,1.432,3188.000,24.167,43.783,900,2584,85.9,120,2.868,1.048,0.8538,1.367,14.61,0.005,14.04,6.344,26.33,1.411,10.33,0.2494,77.31,8.234,8.149,3.805,0.2309,1939,436.3,5.269,108.7,3,1.883,49.4,103.1,17.79,10.92,199.1,276.5,68.66,2.317,0.7729,217.8,82.49,157.2,960.5,863.4,64.91,0.03509,434.9,0.571,0.9725,0.5027,0.3616,0.7358,0.07688,0.3031,0.3,0.07265,508,927.5,55.75,0.4181,389.3,2.179,340.7,0.4391
112,child9,child,84.1960,22.000,0.000,22.000,102.000,3.000,-2.517,-0.609,2506.000,18.827,61.067,900,2800,102.5,120,3.691,1.398,0.9753,1.203,13.01,0.005363,15.18,5.898,28.29,1.354,11.62,0.2389,80,9.781,9.226,4.178,0.2,2000,516.9,4.627,127.2,2.968,1.86,47.55,116.8,17.36,8.509,226.2,187.5,90,2,0.6252,237.6,89.24,162.7,1068,644.8,84.58,0.03902,442.1,0.5529,0.8278,0.5782,0.2944,0.7865,0.1575,0.2493,0.3,0.08225,426.9,986.7,58.96,0.4896,434.3,1.953,332.6,0.4916
112,child10,child,8.8011,7.000,1.000,6.000,33.000,0.000,-86.933,-1.869,1516.000,13.240,65.417,951.1,2800,85.63,120,2.767,1.195,0.9015,0.9844,13.29,0.005324,17.91,6.513,26.64,1.374,12.44,0.2599,67.39,8.702,10.31,3.768,0.2531,1650,487.2,5.448,101.8,3,1.514,46.45,112.5,17.54,10.09,190.3,203.7,90,2,0.5715,202.4,77.84,153.4,992.3,838.3,85.96,0.03454,514.3,0.4387,0.9077,0.5623,0.334,0.7,0.1232,0.3259,0.3571,0.06703,465.5,938.9,52.29,0.4977,348.2,2.182,269.9,0.4226
112,child11,child,63.6873,22.000,1.000,21.000,71.000,-17.000,-227.583,1.362,1758.000,27.187,72.433,900,2800,113.7,119,2.729,0.9825,0.9892,1.01,10.02,0.007953,15.34,6.016,29.1,1.038,11.98,0.3341,74.84,7.603,7.739,2.77,0.2,2000,481.7,5.126,120.3,3,1.747,51.11,103.9,17.05,9.802,200.9,208.1,60.71,2,0.7022,216.8,86.68,172.1,1187,877.4,79.49,0.03775,495.7,0.4851,0.7868,0.5255,0.3455,0.8328,0.1124,0.2957,0.3537,0.09622,509.1,854.9,54.28,0.4467,365.9,1.911,295.5,0.4618
112,child12,child,80.6519,21.000,3.000,18.000,119.000,12.000,53.433,-0.666,2776.000,23.707,58.533,909.4,2800,110.5,120,2.827,1.165,1.06,0.9325,11.2,0.007174,16.01,5.577,26.08,1.379,13.04,0.2756,69.68,7.039,11.37,3.657,0.2,2000,516,4.891,130.5,2.444,2.32,46.06,110.6,22.32,8.046,228.7,244.7,68.01,2.616,0.6312,150,87.95,207.4,1058,700.8,78.02,0.03341,533.7,0.6222,0.9413,0.5197,0.3162,0.7188,0.14,0.2985,0.3,0.08855,446,712.1,46.67,0.4764,396,2.061,303.3,0.4946
112,child13,child,71.2473,17.000,0.000,17.000,105.000,14.000,144.717,0.550,2832.000,24.720,74.300,1116,2461,98.61,120,3.373,1.088,0.8583,1.003,14.85,0.006347,13.95,6.517,30.09,1.379,10.55,0.2862,68.44,8.218,9.246,4.687,0.2,1614,532.2,4.752,165.5,3,1.983,55.24,120,17.45,8.038,206.8,221.5,69.32,2.046,0.7285,173.7,92.15,247.1,1258,686.9,71.53,0.03842,562.5,0.6237,1,0.5597,0.3478,0.7363,0.1148,0.274,0.3,0.07709,462.8,752.2,49.02,0.3418,351.5,2.141,343.6,0.4597
112,child14,child,2.3129,2.000,0.000,2.000,23.000,1.000,30.950,-2.002,1055.000,4.800,39.750,900,2800,118.7,117,2.507,0.9595,0.7959,0.8276,13.56,0.006509,16.33,5.047,32.03,1.268,12.87,0.2329,67.24,11.15,6.798,3.883,0.2501,2000,517.9,4.503,104.3,2.724,1.782,37.47,104.2,22.99,9.652,230.2,170.6,90,2,0.65,225.8,88.38,172.7,867.1,722.7,82.02,0.03936,494.9,0.5159,0.9173,0.6561,0.4462,0.7,0.1114,0.2634,0.3,0.1013,409,722.2,47.48,0.525,465,2.148,269.4,0.4034
112,child15,child,166.7994,35.000,0.000,35.000,178.000,41.000,310.367,1.060,3262.000,21.913,73.267,900,2532,119.7,120,3.761,1.212,0.8211,0.952,14.79,0.005285,13.93,7.252,32.65,1.373,11.14,0.2852,80,7.308,8.077,3.265,0.2085,2000,410.3,6,100,2.846,1.837,47.89,102.9,15.11,7.968,179.3,226.7,79.45,2.385,0.6443,241.5,78.44,177.9,889.1,636.3,93.91,0.03879,502.7,0.5666,0.821,0.6073,0.29,0.7727,0.2024,0.2127,0.3,0.08359,564,707.9,55.44,0.3868,377.1,1.928,278.1,0.4435
113,parent,parent,191.1854,40.000,1.000,39.000,230.000,27.000,217.083,-0.076,4113.000,26.133,67.750,900,2800,98.95,120,2.961,1.106,0.9116,1.095,13.53,0.005802,15,6.308,28.05,1.411,11.67,0.269,76.83,7.63,8.763,3.815,0.2,2000,436.4,5.133,114.9,3,1.896,50.22,107.2,17.49,9.231,212.2,222.5,77.82,2,0.6331,186.7,87.79,175.7,1051,726.5,77.27,0.03604,515.8,0.5374,0.8869,0.5903,0.3428,0.734,0.1284,0.2603,0.3,0.08052,513.1,821.5,54.23,0.4489,392.1,2.192,307.6,0.4562
113,child0,child,56.7867,17.000,3.000,14.000,98.000,-7.000,-94.333,0.962,2094.000,26.193,78.483,900,2370,103.9,120,2.675,0.8709,1.103,1.48,13.5,0.005437,16.68,5.714,22.15,1.488,9.663,0.2733,69.17,6.778,8.189,4.199,0.2,1958,430.5,5.107,110.1,3,1.793,61.4,120,16.9,9.608,239.4,191.3,75.22,2.088,0.6384,204.9,76.03,169.5,1087,718.7,85.07,0.03574,595.4,0.5582,0.7953,0.555,0.3141,0.7,0.1507,0.2939,0.3473,0.08369,618,880.7,51.12,0.3788,348.7,2.751,335.5,0.3545
113,child1,child,145.7093,34.000,0.000,34.000,166.000,16.000,92.217,0.556,3608.000,28.213,57.117,1033,2800,111.4,119,2.947,1.234,0.8694,1.35,12.66,0.005231,14.6,5.95,27.55,1.283,10.65,0.308,80,6.951,9.302,2.913,0.2,2000,430.6,5.678,106,3,2.138,44.01,117.5,17.72,7.986,268.4,229.3,84.18,2,0.6099,210,86.63,134.4,834.2,767.9,90.16,0.03431,524.3,0.4471,0.8201,0.577,0.3037,0.7,0.1217,0.2255,0.3204,0.08978,506.8,831.6,58.35,0.4055,393.6,2.04,369.7,0.3967
113,child2,child,-11.0651,0.000,0.000,0.000,10.000,-2.000,-4.983,-2.824,967.000,5.400,39.433,900,2800,80.12,120,2.955,1.232,0.8217,1.5,16.15,0.005615,15.71,7.962,24.04,1.53,10.57,0.2977,63.2,6.232,8.392,4.065,0.2,1647,449.5,5.54,118.8,2.744,2.372,45.43,99.05,17.57,8.871,205.5,230,90,2,0.6553,158.6,92.42,172.6,934.4,669.5,70.6,0.03852,534.5,0.4862,0.9718,0.7248,0.2937,0.7481,0.1667,0.2374,0.3078,0.0728,669.5,872.9,52.5,0.6235,428,2.241,294.3,0.4908
113,child3,child,72.7040,17.000,2.000,15.000,117.000,5.000,72.650,1.287,2593.000,25.640,53.983,900,2561,87.22,120,3.407,1.066,0.8521,1.007,13.27,0.006579,14,6.661,27.75,1.359,11.42,0.2928,64.26,7.378,11.75,4.296,0.2,1920,405,5.595,131.9,3,1.942,36.47,118.3,18.76,8.905,197.5,273.2,78.08,2,0.5218,180.2,82.98,206.4,856.5,619.1,85.26,0.03119,599.5,0.6057,0.9301,0.6755,0.2968,0.9174,0.1125,0.2701,0.3,0.07068,553.8,796.8,70.56,0.3718,421.9,2.156,330.3,0.3926
113,child4,child,134.7533,28.000,1.000,27.000,184.000,16.000,104.983,-0.246,3545.000,30.733,49.000,957.3,2800,94.74,107.3,2.67,1.008,0.9163,0.9378,12.06,0.006157,15.28,6.134,27.58,1.248,10.66,0.2843,72.79,7.24,8.842,4.209,0.2005,2000,469.2,5.527,137.4,2.939,1.868,59.6,118.2,17.68,9.915,252.1,204.4,87.64,2.274,0.5981,167.2,76.84,165.4,1173,634.6,81.95,0.03038,510.9,0.6555,0.7366,0.5992,0.3149,0.7,0.1293,0.2739,0.3618,0.08909,443.5,681.3,49.54,0.4003,316.4,2.026,273.7,0.4207
113,child5,child,13.8507,5.000,0.000,5.000,35.000,2.000,37.767,-2.087,1385.000,8.413,40.700,900,2800,98.92,120,2.888,1.187,1.019,1.25,11.88,0.005,15.01,6.773,30.18,1.392,9.635,0.244,80,7.892,9.539,3.847,0.2,1951,388.6,4.564,107.5,3,2.065,46.52,98.96,16.16,10.69,218.5,235.4,77.84,2.266,0.6132,164.8,79.65,158.6,1014,772.4,62.02,0.03397,579.7,0.449,0.8855,0.5706,0.3647,0.7517,0.1783,0.2002,0.3377,0.0912,545.4,902.4,52.91,0.4487,339.1,2.427,296.4,0.4414
113,child6,child,12.0496,5.000,0.000,5.000,30.000,4.000,-0.867,-1.573,1248.000,8.367,46.300,946.2,2489,90.84,120,3.219,1.145,0.9957,1.069,15.19,0.005169,16.83,7.162,25.46,1.27,11.66,0.3479,63.21,8.382,9.269,3.976,0.2239,1809,416.4,4.708,119.1,2.971,1.582,41.24,105.1,15.06,12.21,220.2,207,84.69,2,0.6415,176,70.5,174.1,1441,766.3,91.57,0.04194,430.3,0.5724,0.9056,0.7088,0.2442,0.7778,0.1437,0.2535,0.3,0.07741,492.8,828.9,56.01,0.3935,468.1,2.04,312.9,0.4847
113,child7,child,100.9194,25.000,1.000,24.000,144.000,6.000,-50.450,0.412,3448.000,28.307,61.667,900,2363,88.23,120,3.046,1.059,0.972,1.146,13.74,0.005414,16.56,6.32,31.39,1.314,13.31,0.2772,80,8.126,7.007,3.755,0.2,2000,512.7,5.021,136.2,2.782,2.5,53.43,119.8,19.02,8.866,180.8,222.5,85.74,2,0.5511,202.1,79.54,176.5,882.9,804.6,77.55,0.03554,600,0.4867,0.9399,0.5389,0.3208,0.8325,0.1634,0.2234,0.3182,0.08274,500.2,996,53.31,0.5181,423.9,1.786,313.9,0.4304
113,child8,child,187.3632,42.000,0.000,42.000,204.000,20.000,107.133,0.907,3953.000,31.347,45.683,1183,2800,111.5,108.3,2.767,1.13,0.7705,1.225,15.22,0.006786,18.73,7.181,30.23,1.2,11.64,0.2306,72.65,8.157,7.854,3.346,0.2,2000,479.7,6,115.3,3,2.012,44.06,95.76,17.11,9.977,221.6,263.5,63.22,2.444,0.6383,183.1,88.22,147.2,835,589.9,72.57,0.0316,504.5,0.5523,1,0.6658,0.3094,0.8355,0.1581,0.2745,0.3456,0.07406,520.9,745.8,65.15,0.4838,346,2.445,375.9,0.4824
113,child9,child,104.9202,26.000,2.000,24.000,147.000,6.000,7.133,0.358,3345.000,26.447,60.067,900,2629,93.85,118.4,3.377,1.105,1.088,1.478,15.1,0.005739,13.66,5.965,27.97,1.221,11.97,0.3204,70.54,7.32,9.48,3.824,0.2,1888,507,5.199,111.7,2.796,1.85,52.82,120,18.83,9.851,218.9,212.5,81.27,2.138,0.6725,179,84.15,187.5,817.4,785.2,76.48,0.03539,535.7,0.5619,0.6956,0.5618,0.291,0.7441,0.137,0.2747,0.3208,0.07093,480.4,812.4,48.51,0.5029,313.7,2.284,332.9,0.4486
113,child10,child,81.8247,18.000,2.000,16.000,106.000,17.000,191.900,1.090,1897.000,25.100,54.783,900,2800,104.4,120,3.003,1.106,0.8483,1.23,11.54,0.006239,16.9,5.964,23.17,1.364,11.42,0.2433,80,6.796,10.3,3.743,0.2,1981,473.5,5.376,112.2,3,2.288,52.11,120,16.75,9.317,204.6,284.3,73.08,2.239,0.667,201,85.04,163.4,996.6,663.5,83.25,0.0411,600,0.4299,0.7119,0.6067,0.2987,0.7126,0.1436,0.3033,0.3503,0.06486,503.4,737.1,54.75,0.4436,410.3,1.97,268.1,0.3737
113,child11,child,117.7917,30.000,0.000,30.000,116.000,18.000,176.167,1.607,3124.000,22.067,46.883,900,1836,101.2,107.8,3.258,0.9583,1.078,1.233,12.64,0.006694,14.66,6.88,30.77,1.491,13.75,0.2319,80,6.835,8.982,3.1,0.2285,2000,440.1,4.783,113.1,3,1.811,49.93,112.4,17.56,8.688,184.3,205.9,80.96,2,0.5488,180.3,85.75,187.9,1062,678.4,84.27,0.03738,593.4,0.4565,0.9393,0.5188,0.3842,0.7,0.148,0.2777,0.3124,0.08124,561.2,805.1,58.49,0.5424,364.3,1.866,330.5,0.4986
113,child12,child,19.1208,8.000,0.000,8.000,34.000,2.000,25.317,-1.336,1608.000,12.393,47.983,900,2800,96.63,120,2.232,1.228,0.9485,1.25,14.1,0.005221,13.86,5.754,30.86,1.303,13.2,0.2909,80,9.239,8.78,3.861,0.2294,1736,421.3,5.028,126.3,3,1.878,57.68,106.3,17.65,8.679,236.3,267.4,85.58,2,0.6708,150,100,180.1,959.6,766.6,81.44,0.03663,461.4,0.4505,0.8909,0.5816,0.2773,0.8931,0.1593,0.2116,0.3,0.07751,543.7,999.1,51.48,0.3852,393.2,2.391,300.2,0.4338
113,child13,child,85.6951,25.000,2.000,23.000,93.000,-15.000,-163.783,1.715,1548.000,25.367,63.700,1031,2645,81.35,120,2.535,1.22,0.968,1.248,18.13,0.006923,13.58,5.69,20.44,1.468,10.6,0.2707,70.65,6.48,10.07,3.124,0.2,2000,381.5,6,125.1,2.837,1.755,55.37,120,19.35,8.53,225.8,228.4,75.64,2,0.5966,214.5,80.44,186.7,1069,721.1,69.09,0.03647,560.2,0.4768,0.8763,0.6335,0.3288,0.8181,0.1437,0.2152,0.304,0.07368,511.1,888.3,50.57,0.4137,431.1,1.922,270.9,0.4429
113,child14,child,149.1314,32.000,1.000,31.000,165.000,31.000,295.533,-0.010,3050.000,24.107,55.633,900,2573,99.37,110.8,2.846,1.024,0.9334,1.122,13.63,0.006229,16.86,5.442,32.95,1.76,11.31,0.2967,80,8.658,8.534,3.194,0.2,2000,387.4,4.627,132.6,2.911,2.169,43.86,105.1,15.87,9.128,188.8,197.9,75.15,2,0.565,220.5,79.86,173.4,939.2,729.4,83.58,0.03135,517.1,0.4948,0.866,0.5,0.368,0.791,0.1362,0.2357,0.3,0.07029,532.1,778.3,57.93,0.372,375.2,1.818,241.6,0.4219
113,child15,child,63.1504,19.000,0.000,19.000,82.000,-3.000,-47.433,0.484,2637.000,17.060,54.667,900,2800,122.9,102.9,3.357,1.077,0.749,1.106,13.33,0.006396,13.95,6.418,24.42,1.264,12.26,0.2634,80,7.701,9.524,3.462,0.2,1972,466.2,4.915,126.6,2.727,1.951,43.17,95.87,18.28,10.42,193.7,219.1,84.32,2,0.6939,172.1,78.1,156,1167,769.7,75.71,0.03511,525,0.6,0.832,0.5,0.2838,0.7596,0.1188,0.2979,0.3078,0.0749,476.8,889.1,53.85,0.4787,366.5,2.172,353.7,0.518
114,parent,parent,198.6406,43.000,0.000,43.000,216.000,26.000,164.233,0.374,3784.000,28.393,63.517,900,2800,98.95,120,2.961,1.106,0.9116,1.095,13.53,0.005802,15,6.308,28.05,1.411,11.67,0.269,76.83,7.63,8.763,3.815,0.2,2000,436.4,5.133,114.9,3,1.896,50.22,107.2,17.49,9.231,212.2,222.5,77.82,2,0.6331,186.7,87.79,175.7,1051,726.5,77.27,0.03604,515.8,0.5374,0.8869,0.5903,0.3428,0.734,0.1284,0.2603,0.3,0.08052,513.1,821.5,54.23,0.4489,392.1,2.192,307.6,0.4562
114,child0,child,-2.1980,3.000,0.000,3.000,16.000,-7.000,-68.383,-2.923,1072.000,5.740,36.750,914.7,2800,93.29,114,3.247,1.316,0.8836,0.9782,14.82,0.006463,14.88,5.939,31.68,1.471,12.47,0.2574,77.59,8.16,8.061,3.716,0.2115,1982,417.6,4.914,113.8,2.673,1.893,43.11,92.25,18.46,10.3,193.6,204.8,77.78,2,0.4733,180.2,81.04,170.6,1016,812.1,75.22,0.03978,560.1,0.6289,1,0.5244,0.3245,0.7002,0.1298,0.2381,0.3323,0.07453,471.9,822.2,55.79,0.4151,374.7,1.914,346,0.4671
114,child1,child,115.2182,28.000,1.000,27.000,140.000,12.000,125.300,-0.318,3185.000,24.787,62.000,912.1,2800,107.7,117.7,3.081,1.03,0.9512,1.062,15.4,0.006123,15.69,6.279,31.7,1.398,11.93,0.3182,79.96,7.763,9.926,3.595,0.2141,2000,400.7,5.549,100,2.973,2.328,36.46,116,16.21,11.27,208.6,190.6,88.91,2.201,0.7963,163.3,87.23,185.5,1241,633.6,64.18,0.03141,600,0.4703,0.9043,0.5852,0.3839,0.7214,0.1385,0.2423,0.3,0.08893,465.8,871.3,55.22,0.4015,373.4,2.116,276.3,0.5922
114,child2,child,148.5852,35.000,1.000,34.000,156.000,31.000,117.083,0.908,3219.000,28.653,53.550,920.9,2542,97.31,120,2.914,1.1,0.9747,0.9297,13.74,0.005198,13.18,6.994,30.41,1.335,13.63,0.2516,80,7.52,8.407,3.457,0.2528,1992,453.6,5.47,115.9,2.659,1.679,42.46,120,15.12,10.03,234.3,232.1,90,2,0.5759,173.6,93.37,184.1,1086,787,67.59,0.03248,480.9,0.5441,0.9896,0.7156,0.273,0.7,0.1445,0.2595,0.3024,0.06877,566.3,826,51.57,0.3862,309.9,2.719,246.3,0.4398
114,child3,child,145.2622,35.000,0.000,35.000,138.000,20.000,289.833,3.044,3207.000,21.933,57.933,968.5,2800,108.4,99.7,2.839,1.183,0.8926,1.015,15.41,0.006005,19.18,6.921,24.42,1.273,10.74,0.2534,80,6.908,7.824,3.816,0.2316,1740,514.7,4.887,115.9,3,2.253,68.98,107,18.34,8.872,216.3,238,83.33,2,0.6008,201.6,100,157.7,1146,900,75.16,0.0309,408,0.4129,0.9936,0.6121,0.3236,0.7,0.127,0.329,0.3,0.08673,566.5,871.5,70.42,0.3903,419.1,2.246,374.5,0.498
114,child4,child,164.1262,35.000,0.000,35.000,186.000,19.000,176.600,0.470,3290.000,23.127,62.283,900,2558,95.35,120,3.93,1.033,0.8796,1.157,13.8,0.005,14.54,5.995,28.04,1.478,9.952,0.244,80,7.345,8.497,3.519,0.2178,1622,499.9,4.784,127.9,3,2.5,48.31,105.6,18.98,10.77,265.4,235.6,77.34,2.059,0.5949,172.6,100,179,1047,702.5,106.4,0.03401,444.4,0.4907,0.8729,0.5439,0.3005,0.7,0.1338,0.3356,0.3352,0.07569,646.8,1033,50.05,0.4534,334.5,2.414,294,0.4703
114,child5,child,177.2133,35.000,0.000,35.000,197.000,39.000,313.633,-0.368,3266.000,22.687,52.467,912.5,2800,109.8,120,3.172,1.116,0.8924,1.102,12.42,0.006587,13.11,6.466,26.31,1.321,10.05,0.2384,77.29,11.45,8.83,3.731,0.2,1807,431.4,4.933,123.6,2.626,2.149,53.87,109.4,19.99,10.11,202.2,209,80.12,2,0.6958,187.8,86.23,196.9,1046,819.8,84.88,0.03591,473.7,0.5423,0.8148,0.5,0.3513,0.7,0.124,0.2706,0.3,0.07068,493.4,918.7,54.57,0.4561,423.4,2.356,339.1,0.3696
114,child6,child,119.1839,29.000,0.000,29.000,125.000,8.000,210.917,2.889,2886.000,26.540,60.650,900,2251,80,104.6,2.766,1.114,1.014,1.019,11.52,0.006313,13.78,6.702,29.77,1.165,11.97,0.2935,80,9.169,7.699,3.387,0.2,1967,405.2,4.888,107.6,2.788,1.725,59.31,120,19.09,9.46,233.5,216.1,90,2,0.6207,204.2,84.51,214.7,1150,613.1,89.39,0.03467,470.4,0.5555,0.8148,0.5623,0.3804,0.9525,0.1459,0.3016,0.3,0.08235,463.7,838.8,54.93,0.4065,340.1,1.788,386.9,0.4878
114,child7,child,26.2706,5.000,0.000,5.000,48.000,16.000,146.383,-1.693,1216.000,9.540,48.967,932.1,2800,105.3,120,2.235,1.053,0.9078,0.9466,12.41,0.005,14.13,5.936,29.03,1.321,10.59,0.2228,61.3,8.527,8.007,4.297,0.2,2000,437.1,5.805,139.3,2.725,2.083,59.17,92.78,15.58,11.1,192.7,195.5,71.12,2,0.69,226.3,88.97,168.3,997.7,661.8,75.53,0.03401,551.1,0.5718,0.8777,0.6145,0.4093,0.7657,0.1348,0.2795,0.3066,0.0773,477.5,840.5,51.21,0.4127,429.6,2.721,282.8,0.4001
114,child8,child,168.5672,34.000,0.000,34.000,186.000,42.000,293.933,-0.735,3113.000,25.440,66.700,900,2800,87.15,110,2.899,1.295,0.783,0.9689,11.39,0.006502,16.14,5.686,27.16,1.314,12.65,0.2545,72.91,8.85,7.658,2.798,0.2047,1974,407.1,4.013,122.9,2.793,1.722,62.32,120,13.59,7.537,193.1,227.5,90,2,0.652,211.1,85.01,190.8,1279,654.7,79.31,0.03412,559.2,0.6355,0.8972,0.5545,0.3242,0.7369,0.1567,0.2784,0.3,0.08635,548.2,722.5,50.87,0.4017,384.6,1.801,303.5,0.5625
114,child9,child,-12.3692,0.000,0.000,0.000,8.000,-5.000,-10.817,-2.132,988.000,4.387,37.683,965.5,2800,115.2,112.9,2.747,1.254,0.8827,0.9007,12.93,0.005866,15.26,7.141,31.05,1.416,9.536,0.2474,80,7.152,8.641,4.02,0.2,2000,493.2,5.143,113.4,3,1.915,50.29,101.8,20.35,9.937,242.3,227.8,90,2.044,0.6298,191.5,85.1,178.8,1219,693.8,74.25,0.03685,441.4,0.5265,0.843,0.5341,0.4011,0.7,0.1277,0.2246,0.3,0.0778,522.7,909.2,55.6,0.4769,444.7,2.166,255.6,0.4343
114,child10,child,146.4871,32.000,0.000,32.000,165.000,30.000,251.283,0.223,3549.000,31.100,45.500,950.7,2800,99.84,120,3.177,0.8,0.9455,1.218,13.91,0.00584,11.98,5.477,25.65,1.363,11.98,0.2529,80,8.105,7.526,3.535,0.2012,2000,460.9,5.481,109.9,3,1.83,48.32,113.3,16.71,9.306,197.2,220.1,74.12,2.043,0.5092,186.2,93.63,153.9,1145,783.2,84.55,0.0331,566.4,0.6175,0.9167,0.6326,0.3508,0.808,0.0943,0.2344,0.3,0.09174,579.6,799.2,49.45,0.4267,384.4,2.317,297.2,0.481
114,child11,child,124.7501,28.000,1.000,27.000,148.000,27.000,140.200,-0.792,3095.000,27.413,43.667,1136,2800,107.4,120,2.655,0.9849,0.768,1.027,12.86,0.005586,12.62,4.999,32.62,1.454,11.51,0.2534,77.22,6.706,8.71,3.521,0.2346,2000,434.8,4.608,120.1,3,1.449,57.01,105.3,21.35,9.531,244.7,172.6,70.99,2,0.5839,150,89.72,209,984.4,680.8,84.51,0.03238,563.1,0.5062,0.8735,0.6586,0.3853,0.7107,0.1306,0.2213,0.3,0.07267,555,934.5,48.32,0.5199,375.3,1.908,310.6,0.5411
